Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,AvgOrderValue,PurchaseIntensity,ProductDiversity,Customer_active_days,email_click_rate,website_visits,time_on_site,discount_response,LeadScore,LeadScore_Log,LeadScore_Final
17566.0,7,2,901.21,5,3,3,533,Champion,450.605,0.25,113,17,0.6,8,88,1,405.5,6.007583928987866,39.62338037881432
17567.0,6,9,5356.03,5,5,5,555,Champion,595.1144444444444,1.2857142857142858,128,434,1.0,20,280,1,513.8571428571429,6.243889469672915,44.17730057900706
17568.0,632,1,382.79,1,2,2,122,Lost Customer,382.79,0.001579778830963665,61,0,0.4,4,32,0,205.01579778830964,5.32795285414195,26.52599099282208
17569.0,331,1,344.14,2,2,2,222,Potential Customer,344.14,0.0030120481927710845,29,0,0.4,11,143,0,156.03012048192772,5.056437637150773,21.29353377776337
17570.0,381,1,100.0,2,2,1,221,Potential Customer,100.0,0.002617801047120419,1,0,0.3,7,49,0,83.0261780104712,4.431128393274526,9.242997896124372
17571.0,49,5,1703.75,4,4,4,444,Champion,340.75,0.1,290,492,0.8,12,96,1,777.0,6.656726524178391,52.13321645152688
17572.0,70,10,723.01,3,5,3,353,Loyal Customer,72.301,0.14084507042253522,14,653,0.8,27,378,0,210.40845070422534,5.353792047586192,27.023946413762694
17573.0,28,3,380.6,4,3,2,432,Potential Customer,126.86666666666667,0.10344827586206896,24,64,0.5,15,150,1,194.0344827586207,5.273176377589935,25.470375866987716
17574.0,242,1,185.65,2,2,1,221,Potential Customer,185.65,0.00411522633744856,8,0,0.3,7,49,0,97.04115226337449,4.585387311583242,12.215771205245463
17575.0,666,1,171.7,1,2,1,121,Lost Customer,171.7,0.0014992503748125937,5,0,0.3,11,132,0,76.01499250374812,4.344000110741457,7.5639206951193
17576.0,7,41,9056.81,5,5,5,555,Champion,220.89780487804876,5.125,417,728,1.0,89,712,1,1130.25,7.031078495014136,59.3474738787067
17577.0,644,2,348.75,1,3,2,132,At Risk,174.375,0.0031007751937984496,20,23,0.5,13,78,0,140.03100775193798,4.948979779335131,19.222678782330537
17578.0,217,7,1047.33,2,4,3,243,Loyal Customer,149.6185714285714,0.03211009174311927,57,311,0.7,22,110,0,263.3211009174312,5.577164655417127,31.328631898589254
17579.0,4,4,753.28,5,4,3,543,Champion,188.32,0.8,89,573,0.7,13,182,1,380.0,5.942799375126701,38.3748963710608
17580.0,252,5,545.27,2,4,2,242,Loyal Customer,109.054,0.019762845849802372,78,169,0.6,13,104,0,288.197628458498,5.667110289900012,33.06200319662703
17581.0,0,43,18757.75,5,5,5,555,Champion,436.2267441860465,43.0,387,735,1.0,93,930,1,1449.0,7.27931883541462,64.13139344900229
17582.0,235,5,1450.7,2,4,4,244,Loyal Customer,290.14,0.0211864406779661,92,387,0.8,12,156,0,350.2118644067797,5.861389643669788,36.80602321007122
17583.0,559,1,135.95,1,2,1,121,Lost Customer,135.95,0.0017857142857142857,7,0,0.3,6,72,0,80.01785714285714,4.3946695889288145,8.540388532401929
17584.0,6,6,5309.42,5,4,5,545,Champion,884.9033333333333,0.8571428571428571,85,676,0.9,17,85,1,406.57142857142856,6.010216202158187,39.674107763064384
17585.0,108,7,2093.3,3,4,4,344,Loyal Customer,299.04285714285714,0.06422018348623854,295,368,0.8,17,85,0,771.6422018348624,6.649816071876377,52.000042899017785
17586.0,618,1,167.4,1,2,1,121,Lost Customer,167.4,0.0016155088852988692,8,0,0.3,8,72,0,82.016155088853,4.419035228481499,9.009946621594052
17587.0,627,1,181.66,1,2,1,121,Lost Customer,181.66,0.0015923566878980893,42,0,0.3,7,98,0,150.015923566879,5.017385285340325,20.540943325338628
17588.0,99,7,2939.55,3,4,4,344,Loyal Customer,419.9357142857143,0.07,35,537,0.8,23,138,0,251.7,5.532203014394148,30.462161630076796
17589.0,59,18,14049.87,3,5,5,355,Loyal Customer,780.5483333333334,0.3,601,582,1.0,38,418,0,1420.0,7.259116128097101,63.742060567999495
17590.0,1,3,1479.22,5,3,4,534,Champion,493.0733333333333,1.5,162,37,0.7,15,135,1,533.0,6.280395838960195,44.880826582041486
17591.0,72,8,2776.67,3,5,4,354,Loyal Customer,347.08375,0.1095890410958904,93,617,0.9,21,126,0,385.0958904109589,5.9560857593672845,38.63094256195971
17592.0,738,1,148.3,1,2,1,121,Lost Customer,148.3,0.0013531799729364006,13,0,0.3,3,36,0,92.01353179972936,4.532744985791585,11.201283986229024
17593.0,3,11,8095.8,5,5,5,555,Champion,735.9818181818182,2.75,311,731,1.0,23,299,1,894.5,6.797382221500767,54.84383770675285
17594.0,84,4,2497.88,3,4,4,344,Loyal Customer,624.47,0.047058823529411764,70,519,0.8,14,126,0,321.47058823529414,5.776011932806515,35.160681839660135
17595.0,11,2,388.79,5,3,2,532,Champion,194.395,0.16666666666666666,68,24,0.5,6,60,1,297.66666666666663,5.69932812430682,33.682883462431626
17596.0,22,13,4920.67,4,5,5,455,Champion,378.51307692307694,0.5652173913043478,274,701,1.0,34,272,1,783.6521739130435,6.665240529032149,52.297292581843855
17597.0,213,5,3484.09,2,4,5,245,Loyal Customer,696.818,0.02336448598130841,109,369,0.9,11,154,0,401.2336448598131,5.997033125903099,39.42005245363454
17598.0,380,1,409.98,2,2,2,222,Potential Customer,409.98,0.0026246719160104987,10,0,0.4,6,60,0,118.0262467191601,4.779344029456813,15.95357359839698
17599.0,477,1,52.05,1,2,1,121,Lost Customer,52.05,0.0020920502092050207,3,0,0.3,11,99,0,72.02092050209205,4.290745982311989,6.5376432303778405
17600.0,17,1,161.67000000000002,5,2,1,521,Champion,161.67000000000002,0.05555555555555555,13,0,0.3,11,77,1,152.55555555555554,5.034062426991396,20.86233389462498
17601.0,238,2,421.48,2,3,2,232,At Risk,210.74,0.008368200836820083,69,141,0.5,9,54,0,253.0836820083682,5.537663669485446,30.567395673487102
17602.0,1,14,7451.13,5,5,5,555,Champion,532.2235714285714,7.0,450,616,1.0,29,377,1,1215.0,7.103322062526113,60.73970294144062
17603.0,77,4,1793.48,3,4,4,344,Loyal Customer,448.37,0.05128205128205128,104,651,0.8,14,154,0,389.51282051282055,5.967460799759561,38.850154629819926
17604.0,216,6,945.9300000000001,2,4,3,243,Loyal Customer,157.655,0.027649769585253458,142,464,0.7,13,143,0,433.2764976958525,6.07368142270889,40.89716647356977
17605.0,589,1,160.75,1,2,1,121,Lost Customer,160.75,0.001694915254237288,13,0,0.3,9,54,0,92.01694915254237,4.532781725500001,11.20199200898558
17606.0,736,1,87.30000000000001,1,2,1,121,Lost Customer,87.30000000000001,0.0013568521031207597,6,0,0.3,3,18,0,78.0135685210312,4.369619591149864,8.057641955365945
17607.0,375,1,333.81,2,2,2,222,Potential Customer,333.81,0.0026595744680851063,22,0,0.4,9,72,0,142.02659574468083,4.963030597195522,19.493456619778478
17608.0,32,4,498.53,4,4,2,442,Loyal Customer,124.6325,0.12121212121212122,134,573,0.6,12,144,1,431.21212121212125,6.068916489056942,40.80533990214332
17609.0,40,11,1894.34,4,5,4,454,Champion,172.21272727272728,0.2682926829268293,317,568,0.9,24,312,1,849.6829268292684,6.746039470225098,53.854395006890954
17610.0,539,5,1529.49,1,4,4,144,Loyal Customer,305.898,0.009259259259259259,114,193,0.8,18,234,0,379.0925925925926,5.940414887756354,38.32894414678604
17611.0,6,28,8371.98,5,5,5,555,Champion,298.9992857142857,4.0,722,731,1.0,59,767,1,1729.0,7.455876687491824,67.53389669436056
17612.0,52,18,5394.86,4,5,5,455,Champion,299.71444444444444,0.33962264150943394,213,669,1.0,43,258,1,659.3962264150944,6.492839997939845,48.9749064084634
17613.0,22,14,4559.150000000001,4,5,5,455,Champion,325.65357142857147,0.6086956521739131,211,282,1.0,29,203,1,658.0869565217391,6.490855478030869,48.936662085985944
17614.0,56,1,390.07,4,2,2,422,Potential Customer,390.07,0.017543859649122806,97,0,0.4,8,88,1,322.17543859649123,5.778195329317667,35.20275877720607
17615.0,129,6,733.2,3,4,3,343,Loyal Customer,122.2,0.046153846153846156,47,355,0.7,21,252,0,258.46153846153845,5.558608477600114,30.971029818018952
17616.0,173,4,1060.8,3,4,3,343,Loyal Customer,265.2,0.022988505747126436,1,277,0.7,11,154,0,166.22988505747125,5.119369423060805,22.506312497462815
17617.0,558,1,395.33,1,2,2,122,Lost Customer,395.33,0.0017889087656529517,18,0,0.4,4,24,0,119.01788908765653,4.787640807401835,16.113463478976232
17618.0,5,11,4073.2400000000002,5,5,5,555,Champion,370.29454545454547,1.8333333333333333,202,679,1.0,26,338,1,667.3333333333334,6.50478705107256,49.20514191811808
17619.0,311,1,218.52,2,2,1,221,Potential Customer,218.52,0.003205128205128205,71,0,0.3,7,70,0,223.03205128205127,5.411789127699789,28.141626828347306
17620.0,59,1,81.44,3,2,1,321,Potential Customer,81.44,0.016666666666666666,4,0,0.3,3,15,0,104.16666666666667,4.655546393313158,13.567829470957784
17621.0,20,6,3175.12,4,4,5,445,Champion,529.1866666666666,0.2857142857142857,61,410,0.9,16,208,1,337.8571428571429,5.825578611062303,36.115897264195326
17622.0,597,2,1130.21,1,3,3,133,At Risk,565.105,0.0033444816053511705,19,0,0.6,12,120,0,155.03344481605353,5.050070374117815,21.170828200646262
17623.0,32,7,2383.67,4,4,4,444,Champion,340.5242857142857,0.21212121212121213,130,692,0.8,19,133,1,458.1212121212121,6.129314253893355,41.969284685400076
17624.0,14,4,1568.63,5,4,4,544,Champion,392.1575,0.26666666666666666,91,704,0.8,14,98,1,395.66666666666663,5.9830962974374655,39.15147134253458
17625.0,17,8,6067.8,5,5,5,555,Champion,758.475,0.4444444444444444,429,706,1.0,24,312,1,1107.4444444444443,7.010712910023653,58.955002129597304
17626.0,602,1,254.0,1,2,1,121,Lost Customer,254.0,0.001658374792703151,18,0,0.3,11,110,0,102.01658374792703,4.634889982530785,13.169753124323563
17627.0,478,1,296.36,1,2,2,122,Lost Customer,296.36,0.0020876826722338203,10,0,0.4,9,45,0,103.02087682672234,4.6445916177145365,13.356716461324075
17628.0,80,1,75.75,3,2,1,321,Potential Customer,75.75,0.012345679012345678,5,0,0.3,4,40,0,106.12345679012346,4.673981971121051,13.92310742990112
17629.0,5,10,2455.52,5,5,4,554,Champion,245.552,1.6666666666666667,129,415,0.9,22,198,1,502.66666666666663,6.22191467360463,43.753817204811206
17630.0,169,2,503.59999999999997,3,3,2,332,Potential Customer,251.79999999999998,0.011764705882352941,24,62,0.5,10,100,0,178.11764705882354,5.1880428360877815,23.829739962993735
17631.0,1,7,998.49,5,4,3,543,Champion,142.64142857142858,3.5,66,728,0.7,20,160,1,361.0,5.8916442118257715,37.38906873949143
17633.0,30,7,2057.39,4,4,4,444,Champion,293.91285714285715,0.22580645161290322,84,357,0.8,20,200,1,366.258064516129,5.906064774012694,37.66697203896881
17634.0,35,9,2361.9700000000003,4,5,4,454,Champion,262.4411111111111,0.25,209,301,0.9,26,156,1,633.5,6.452837287154442,48.20400128207489
17635.0,423,3,1265.58,1,3,4,134,At Risk,421.85999999999996,0.007075471698113208,60,166,0.7,8,88,0,254.07075471698113,5.541540976149247,30.64211649927662
17636.0,18,1,285.56,5,2,1,521,Champion,285.56,0.05263157894736842,20,0,0.3,4,24,1,166.5263157894737,5.121140448115653,22.540442491829165
17637.0,30,2,547.0600000000001,4,3,2,432,Potential Customer,273.53000000000003,0.06451612903225806,35,83,0.5,10,70,1,215.6451612903226,5.378260813712285,27.495491888373124
17638.0,646,2,842.4,1,3,3,133,At Risk,421.2,0.0030911901081916537,2,74,0.6,9,99,0,121.03091190108192,4.804274388877295,16.434014586085517
17639.0,275,6,615.17,2,4,2,242,Loyal Customer,102.52833333333332,0.021739130434782608,59,207,0.6,13,156,0,250.2173913043478,5.526318665097031,30.34876243913337
17640.0,86,6,3168.94,3,4,5,345,Loyal Customer,528.1566666666666,0.06896551724137931,48,539,0.9,14,112,0,294.6896551724138,5.689310442047667,33.489829480426714
17642.0,119,5,1824.49,3,4,4,344,Loyal Customer,364.898,0.041666666666666664,88,614,0.8,19,228,0,357.41666666666663,5.881696182995736,37.197357071157846
17643.0,372,2,541.25,2,3,2,232,At Risk,270.625,0.005361930294906166,30,132,0.5,7,63,0,175.05361930294907,5.1707886037705935,23.497228093571316
17644.0,0,20,6028.6,5,5,5,555,Champion,301.43,20.0,160,660,1.0,42,294,1,765.0,6.641182169740591,51.833656189554
17646.0,218,12,4149.79,2,5,5,255,Loyal Customer,345.81583333333333,0.0547945205479452,124,504,1.0,25,275,0,448.54794520547944,6.108242511639509,41.563204352180385
17647.0,64,3,331.65999999999997,3,3,2,332,Potential Customer,110.55333333333333,0.046153846153846156,12,604,0.5,10,120,0,154.46153846153845,5.046398359942084,21.100063632529167
17648.0,60,5,2216.37,3,4,4,344,Loyal Customer,443.274,0.08196721311475409,114,324,0.8,13,78,0,409.8196721311475,6.018154364276748,39.82708664252411
17649.0,137,3,1578.89,3,3,4,334,Potential Customer,526.2966666666667,0.021739130434782608,88,334,0.7,15,195,0,340.2173913043478,5.832519785316049,36.2496628693333
17650.0,20,1,166.08,4,2,1,421,Potential Customer,166.08,0.047619047619047616,8,0,0.3,7,63,1,127.47619047619048,4.8557435990442785,17.42589431598057
17651.0,11,16,5703.52,5,5,5,555,Champion,356.47,1.3333333333333333,198,514,1.0,40,400,1,654.3333333333334,6.485144012039002,48.82659458491222
17652.0,24,12,4867.72,4,5,5,455,Champion,405.6433333333334,0.48,118,255,1.0,27,324,1,470.8,6.1565551669735745,42.494253097008524
17653.0,36,4,1207.56,4,4,3,443,Loyal Customer,301.89,0.10810810810810811,44,83,0.7,16,192,1,268.0810810810811,5.595012750843258,31.672588295296677
17654.0,276,1,117.55,2,2,1,221,Potential Customer,117.55,0.0036101083032490976,22,0,0.3,4,28,0,125.03610108303249,4.836568382445459,17.0563625396232
17655.0,10,9,3652.48,5,5,5,555,Champion,405.8311111111111,0.8181818181818182,75,406,1.0,22,308,1,403.1818181818182,6.001864821725771,39.51316562036042
17656.0,72,5,1674.69,3,4,4,344,Loyal Customer,334.938,0.0684931506849315,67,55,0.8,12,132,0,315.68493150684935,5.757907372705821,34.81178302958932
17657.0,429,1,126.0,1,2,1,121,Lost Customer,126.0,0.002325581395348837,7,0,0.3,10,70,0,80.02325581395348,4.394736222278831,8.541672645155977
17658.0,25,2,595.42,4,3,2,432,Potential Customer,297.71,0.07692307692307693,17,185,0.5,5,40,1,179.76923076923077,5.197221249676668,24.00662012808415
17659.0,16,14,3834.79,5,5,5,555,Champion,273.9135714285714,0.8235294117647058,150,368,1.0,37,259,1,553.2352941176471,6.3175893152037705,45.597594044581655
17660.0,140,2,359.47,3,3,2,332,Potential Customer,179.735,0.014184397163120567,75,595,0.5,8,64,0,280.1418439716312,5.63885932479095,32.51756974698326
17662.0,661,2,412.92,1,3,2,132,At Risk,206.46,0.0030211480362537764,14,60,0.5,13,169,0,128.03021148036254,4.860046574463904,17.508818341492443
17663.0,25,17,5175.83,4,5,5,455,Champion,304.4605882352941,0.6538461538461539,153,619,1.0,40,400,1,542.5384615384615,6.298100470457554,45.22201823916072
17664.0,18,4,1166.23,5,4,3,543,Champion,291.5575,0.21052631578947367,68,601,0.7,11,66,1,332.10526315789474,5.808458545608865,35.78597096762598
17665.0,492,1,563.1,1,2,2,122,Lost Customer,563.1,0.002028397565922921,19,0,0.4,10,130,0,121.02028397565923,4.804187293008813,16.432336133546137
17666.0,3,5,2047.8,5,4,4,544,Champion,409.56,1.25,30,523,0.8,15,90,1,283.5,5.6507332535663855,32.74639605359186
17667.0,65,9,3950.7,3,5,5,355,Loyal Customer,438.96666666666664,0.13636363636363635,140,588,1.0,23,253,0,496.3636363636364,6.2093214212654555,43.51112858207627
17668.0,0,2,347.75,5,3,2,532,Champion,173.875,2.0,14,36,0.5,11,132,1,208.0,5.342334251964811,26.803139543222866
17669.0,42,10,6142.35,4,5,5,455,Champion,614.235,0.23255813953488372,85,574,1.0,28,196,1,402.3255813953489,5.999744130057024,39.47229708803277
17670.0,227,1,205.7,2,2,1,221,Potential Customer,205.7,0.0043859649122807015,11,0,0.3,6,42,0,103.04385964912281,4.64481253763478,13.360973880276275
17671.0,15,5,2403.34,5,4,4,544,Champion,480.668,0.3125,54,360,0.8,17,102,1,322.125,5.778039245262693,35.19975083110032
17672.0,49,7,5778.63,4,4,5,445,Champion,825.5185714285715,0.14,179,631,0.9,15,120,1,572.4,6.351583553449269,46.2527079610288
17673.0,1,13,4233.58,5,5,5,555,Champion,325.65999999999997,6.5,195,628,1.0,27,351,1,700.0,6.55250788703459,50.12478552117358
17674.0,73,2,851.7,3,3,3,333,Potential Customer,425.85,0.02702702702702703,19,294,0.6,12,168,0,185.27027027027026,5.227198685003596,24.584324941477494
17675.0,0,70,38259.6,5,5,5,555,Champion,546.5657142857143,70.0,345,728,1.0,141,1551,1,1635.0,7.400009517162692,66.45726245738119
17676.0,3,10,2765.84,5,5,4,554,Champion,276.584,2.5,85,615,0.9,24,120,1,423.0,6.049733455231958,40.435657477502204
17677.0,1,54,36692.91,5,5,5,555,Champion,679.4983333333334,27.0,346,721,1.0,110,1100,1,1207.0,7.0967213784947605,60.61249903306707
17678.0,263,2,599.76,2,3,2,232,At Risk,299.88,0.007575757575757576,27,339,0.5,6,48,0,169.07575757575756,5.1362439705840295,22.831507338905592
17679.0,52,7,3577.61,4,4,5,445,Champion,511.08714285714285,0.1320754716981132,70,683,0.9,15,90,1,354.3207547169811,5.8730209159479365,37.03017320514899
17680.0,23,3,497.45,4,3,2,432,Potential Customer,165.81666666666666,0.125,20,487,0.5,7,49,1,186.25,5.232444622397328,24.68542109096688
17681.0,596,5,731.2,1,4,3,143,Loyal Customer,146.24,0.008375209380234505,12,96,0.7,11,77,0,158.08375209380233,5.0694308062682945,21.543929325566726
17682.0,9,11,4456.78,5,5,5,555,Champion,405.16181818181815,1.1,85,631,1.0,25,225,1,426.0,6.056784013228625,40.571531051987904
17683.0,385,3,819.01,2,3,3,233,At Risk,273.00333333333333,0.007772020725388601,41,168,0.6,10,130,0,214.0777202072539,5.370999452142199,27.355555850313856
17684.0,43,1,239.41,4,2,1,421,Potential Customer,239.41,0.022727272727272728,15,0,0.3,8,88,1,141.22727272727275,4.957426290310567,19.385454216375273
17685.0,16,12,5943.17,5,5,5,555,Champion,495.26416666666665,0.7058823529411765,124,649,1.0,28,392,1,500.05882352941177,6.216723506426943,43.65377654979943
17686.0,6,9,8296.81,5,5,5,555,Champion,921.8677777777777,1.2857142857142858,283,526,1.0,25,325,1,823.8571428571429,6.715210211167567,53.2602744239708
17687.0,420,1,432.68,1,2,2,122,Lost Customer,432.68,0.0023752969121140144,26,0,0.4,8,80,0,135.02375296912112,4.912829524670499,18.526015578911228
17688.0,393,1,304.2,2,2,2,222,Potential Customer,304.2,0.0025380710659898475,19,0,0.4,10,50,0,136.0253807106599,4.920166169331239,18.667402421662864
17689.0,387,2,317.08,2,3,2,232,At Risk,158.54,0.005154639175257732,17,85,0.5,8,48,0,149.0515463917526,5.010978877676341,20.417483379426617
17690.0,29,20,7448.1,4,5,5,455,Champion,372.40500000000003,0.6666666666666666,237,644,1.0,47,329,1,710.6666666666666,6.567609636994615,50.41581620967054
17691.0,357,4,780.0500000000001,2,4,3,243,Loyal Customer,195.01250000000002,0.0111731843575419,37,188,0.7,13,156,0,223.11173184357543,5.412144730367344,28.148479761910885
17692.0,126,12,2975.8,3,5,5,355,Loyal Customer,247.98333333333335,0.09448818897637795,90,413,1.0,28,168,0,395.9448818897638,5.983797434498791,39.16498318071415
17693.0,136,1,200.47,3,2,1,321,Potential Customer,200.47,0.0072992700729927005,16,0,0.3,4,40,0,128.0729927007299,4.8603780792268525,17.515206876573238
17694.0,141,3,1695.97,3,3,4,334,Potential Customer,565.3233333333334,0.02112676056338028,54,421,0.7,10,130,0,272.2112676056338,5.610245369912173,31.966141004550437
17695.0,131,5,1746.04,3,4,4,344,Loyal Customer,349.20799999999997,0.03787878787878788,46,549,0.8,15,150,0,273.3787878787879,5.614509589214917,32.048318148448644
17696.0,37,27,7679.59,4,5,5,455,Champion,284.42925925925925,0.7105263157894737,191,690,1.0,61,305,1,619.1052631578948,6.429889242915192,47.76176212884521
17697.0,235,1,338.95,2,2,2,222,Potential Customer,338.95,0.00423728813559322,19,0,0.4,3,42,0,136.04237288135593,4.920290169112279,18.66979206138973
17698.0,260,1,154.95,2,2,1,221,Potential Customer,154.95,0.0038314176245210726,8,0,0.3,3,30,0,97.03831417624521,4.585358363247335,12.215213332538513
17699.0,476,2,442.0,1,3,2,132,At Risk,221.0,0.0041928721174004195,17,84,0.5,13,130,0,134.041928721174,4.9055853133372835,18.38641004859162
17700.0,16,14,6679.97,5,5,5,555,Champion,477.1407142857143,0.8235294117647058,259,722,1.0,34,408,1,771.2352941176471,6.649289288713711,51.98989109098724
17701.0,252,1,417.95,2,2,2,222,Potential Customer,417.95,0.003952569169960474,24,0,0.4,5,50,0,146.03952569169962,4.990701432892841,20.026710208640296
17702.0,29,6,3144.04,4,4,5,445,Champion,524.0066666666667,0.2,120,370,0.9,14,112,1,455.0,6.1224928095143865,41.83782643324982
17703.0,34,4,1094.84,4,4,3,443,Loyal Customer,273.71,0.11428571428571428,63,382,0.7,9,63,1,306.1428571428571,5.727312972066395,34.22218847890392
17704.0,168,2,885.19,3,3,3,333,Potential Customer,442.595,0.011834319526627219,27,71,0.6,13,156,0,201.11834319526628,5.308853383256063,26.157918936500064
17705.0,2,11,2083.9,5,5,4,554,Champion,189.44545454545457,3.6666666666666665,74,573,0.9,24,288,1,412.66666666666663,6.025060496536497,39.960176942107005
17706.0,3,31,20749.98,5,5,5,555,Champion,669.3541935483871,7.75,408,685,1.0,70,910,1,1138.5,7.038344848685739,59.487506121162504
17707.0,184,8,609.3000000000001,3,5,2,352,Loyal Customer,76.16250000000001,0.043243243243243246,9,547,0.7,22,264,0,182.43243243243242,5.211846384059534,24.288465804252347
17708.0,187,4,887.9300000000001,3,4,3,343,Loyal Customer,221.98250000000002,0.02127659574468085,57,235,0.7,14,154,0,278.2127659574468,5.631974093186228,32.38488223065652
17709.0,169,5,671.01,3,4,3,343,Loyal Customer,134.202,0.029411764705882353,37,433,0.7,14,140,0,238.2941176470588,5.477693413112235,29.411689543546228
17710.0,423,1,293.5,1,2,2,122,Lost Customer,293.5,0.0023584905660377358,20,0,0.4,4,36,0,123.02358490566037,4.820471748371248,16.746159118860593
17711.0,10,2,385.1,5,3,2,532,Champion,192.55,0.18181818181818182,22,279,0.5,9,90,1,205.8181818181818,5.33184005858668,26.600902561936447
17712.0,44,1,522.91,4,2,2,422,Potential Customer,522.91,0.022222222222222223,29,0,0.4,5,70,1,186.22222222222223,5.232296265450243,24.682562056446518
17713.0,381,4,1198.09,2,4,3,243,Loyal Customer,299.5225,0.010471204188481676,55,166,0.7,13,65,0,259.1047120418848,5.56108428856073,31.018741968621622
17714.0,320,5,1410.18,2,4,4,244,Loyal Customer,282.036,0.01557632398753894,69,192,0.8,12,60,0,304.1557632398754,5.720822345392117,34.09710552131343
17715.0,200,2,489.59999999999997,2,3,2,232,At Risk,244.79999999999998,0.009950248756218905,1,392,0.5,13,130,0,117.09950248756219,4.771527510557375,15.802938944600259
17716.0,22,24,15956.97,4,5,5,455,Champion,664.87375,1.0434782608695652,334,714,1.0,53,636,1,908.4347826086956,6.81282328852477,55.141407483700476
17717.0,420,1,376.92,1,2,2,122,Lost Customer,376.92,0.0023752969121140144,26,0,0.4,5,70,0,135.02375296912112,4.912829524670499,18.526015578911228
17718.0,231,2,439.18,2,3,2,232,At Risk,219.59,0.008620689655172414,22,412,0.5,5,25,0,159.08620689655174,5.075712463240387,21.66498516070696
17719.0,37,15,5396.04,4,5,5,455,Champion,359.736,0.39473684210526316,111,217,1.0,36,288,1,455.9473684210526,6.124568216693098,41.877822273581636
17720.0,25,10,2768.91,4,5,4,454,Champion,276.89099999999996,0.38461538461538464,81,552,0.9,24,264,1,378.8461538461538,5.939766312443588,38.31644524299568
17721.0,658,1,307.21000000000004,1,2,2,122,Lost Customer,307.21000000000004,0.0015174506828528073,11,0,0.4,5,40,0,105.01517450682853,4.6635822395910616,13.722690853321057
17722.0,95,5,4430.36,3,4,5,345,Loyal Customer,886.0719999999999,0.052083333333333336,163,279,0.9,11,55,0,524.5208333333334,6.264389834313919,44.5723697101808
17723.0,126,7,3378.4000000000005,3,4,5,345,Loyal Customer,482.6285714285715,0.05511811023622047,6,248,0.9,22,286,0,210.5511811023622,5.354466960238944,27.03695287291647
17724.0,70,3,1033.0,3,3,3,333,Potential Customer,344.3333333333333,0.04225352112676056,38,67,0.6,7,35,0,223.42253521126761,5.413530592898996,28.175187165212918
17725.0,15,11,3439.08,5,5,5,555,Champion,312.64363636363635,0.6875,115,250,1.0,27,378,1,481.875,6.179757820986445,42.941398917208
17726.0,394,7,1092.06,2,4,3,243,Loyal Customer,156.00857142857143,0.017721518987341773,52,286,0.7,22,154,0,253.1772151898734,5.538031721338644,30.57448851931771
17727.0,14,1,1060.25,5,2,3,523,Champion,1060.25,0.06666666666666667,66,0,0.5,11,132,1,292.66666666666663,5.68244533726807,33.35752983463079
17728.0,3,5,4238.76,5,4,5,545,Champion,847.7520000000001,1.25,196,449,0.9,12,168,1,632.5,6.451259999761194,48.17360486859767
17729.0,595,1,438.65000000000003,1,2,2,122,Lost Customer,438.65000000000003,0.0016778523489932886,23,0,0.4,8,72,0,129.01677852348993,4.867663507692646,17.655606715532823
17730.0,2,20,7773.8,5,5,5,555,Champion,388.69,6.666666666666667,177,586,1.0,45,225,1,665.6666666666667,6.502290170873973,49.15702373544305
17731.0,78,6,1708.99,3,4,4,344,Loyal Customer,284.83166666666665,0.0759493670886076,82,589,0.8,13,78,0,345.75949367088606,5.848631437827745,36.56015571524286
17732.0,372,8,2470.39,2,5,4,254,Loyal Customer,308.79875,0.021447721179624665,90,115,0.9,22,308,0,363.21447721179624,5.897742917222295,37.50659885588116
17733.0,38,2,692.19,4,3,3,433,Potential Customer,346.095,0.05128205128205128,33,222,0.6,6,72,1,228.51282051282053,5.435958890741293,28.607410118190995
17734.0,53,6,1442.32,4,4,4,444,Champion,240.38666666666666,0.1111111111111111,76,588,0.8,20,100,1,349.1111111111111,5.858250564421055,36.745529002616884
17735.0,1,26,17244.93,5,5,5,555,Champion,663.2665384615385,13.0,391,495,1.0,54,486,1,1157.0,7.05444965813294,59.7978670921717
17736.0,8,3,377.44,5,3,2,532,Champion,125.81333333333333,0.3333333333333333,24,104,0.5,13,130,1,211.33333333333334,5.358157366904054,27.108071888621527
17737.0,8,2,168.24,5,3,1,531,Champion,84.12,0.2222222222222222,8,49,0.4,11,55,1,161.22222222222223,5.088967137366163,21.92042025576804
17738.0,18,13,4183.56,5,5,5,555,Champion,321.81230769230774,0.6842105263157895,173,611,1.0,28,140,1,597.8421052631579,6.394997966144152,47.089361093992096
17739.0,11,18,7730.59,5,5,5,555,Champion,429.4772222222222,1.5,56,720,1.0,42,546,1,372.0,5.921578419643816,37.965940501635366
17740.0,388,6,426.9,2,4,2,242,Loyal Customer,71.14999999999999,0.015424164524421594,5,308,0.6,20,260,0,142.1542416452442,4.963922661878765,19.51064788566722
17741.0,406,2,101.1,2,3,1,231,At Risk,50.55,0.004914004914004914,6,153,0.4,5,30,0,110.04914004914005,4.709972806493614,14.616698412786173
17742.0,112,11,2098.48,3,5,4,354,Loyal Customer,190.7709090909091,0.09734513274336283,52,625,0.9,30,210,0,302.9734513274336,5.716940366432876,34.02229465421332
17743.0,447,1,229.2,1,2,1,121,Lost Customer,229.2,0.002232142857142857,3,0,0.3,6,84,0,72.02232142857143,4.290765167403486,6.538012952456539
